GROUP,IP_COUNTRY,Participant_Sex,Age,LRB1,LRB3,LRB4,LRB5,LRB6,LRB7,LRB8,LRB9,LRB10,LRB11,LRB12,General_Health,INF_PREV_COMM,INF_PREV_FAM,INF_PREV_JOB,Risk1,Risk2,Risk3,Risk4,Risk5,Risk6,Risk7,Risk8,Risk9,Risk10,Risk11,Risk12,Risk13,Risk14,Risk15,Risk16,Risk17,Risk18,Risk19,Risk20,Risk21,Risk22,Risk23,Risk24,Risk25,Risk26,Risk27,Risk28,Risk29,Risk30,Risk31,Risk32,Risk33,Risk34,ATC1,ATC2,ATC3,ATC4,ATC5,ATC6,ATC7,ATC8,ATC9,Imm1,Imm2,Imm3,Imm4,Imm5,Imm6,Imm7,Imm8,Imm9,SOIR1,SOIR2,SOIR3,SOIR4,SOIR5,SOIR6,SOIR7,SOIR8,SOIR9,TDDS1,TDDS2,TDDS3,TDDS4,TDDS5,TDDS6,TDDS7,TDDS8,TDDS9,TDDS10,TDDS11,TDDS12,TDDS13,TDDS14,TDDS15,TDDS16,TDDS17,TDDS18,TDDS19,TDDS20,TDDS21,PVD1,PVD2,PVD3,PVD4,PVD5,PVD6,PVD7,PVD8,PVD9,PVD10,PVD11,PVD12,PVD13,PVD14,PVD15
2,4,2,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,2,23, , , , , , , , , , , ,4,13,10,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,2,3,2,3,4,2,3,2,2,3,2,1,2,3,2,2,3,1,2,2,2,3,3,1,2,3,1,4,3,5,4,6,3,4,4,2,2,5,4,6,5,4
2,4,2,23, , , , , , , , , , , ,1,48,44,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,5,8,1,6,1,5,5,4,2,0,4,3,0,5,3,0,4,4,2,1,6,1,6,2,2,4,5,5,0,4,4,7,6,3,4,6,3,3,6,2,3,1,1,4
2,4,2,25, , , , , , , , , , , ,4,7,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,1,1,9,1,1,1,3,3,5,5,0,4,4,0,2,4,5,4,4,4,4,2,3,5,5,3,5,1,1,7,1,7,2,2,2,4,3,5,6,6,6,3
2,4,2,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,2,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,2,22, , , , , , , , , , , ,2,10,15,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,5,2,1,4,3,1,0,1,2,0,1,0,0,1,2,0,3,2,0,0,3,0,2,0,0,0,0,1,1,3,1,7,1,1,1,1,1,7,7,2,1,1
2,4,2,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,2,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,2,55,1,3,80,20,3,1,20,1,3,1,10,3,5,0,2,2,2,3,3,2,2,3,3,2,4,3,2,2,3,3,4,3,3,2,2,3,2,3,2,3,4,2,2,3,2,2,2,2,3,2,2,3,1,2,2,3,2,3,2,2,3,2,3,4,3,5,4,0,1,0,4,4,3,2,3,3,3,1,4,0,0,1,3,3,2,1,2,2,1,2,2,1,3,1,2,0,2,6,3,2,5,4,5,4,6,5,6,3,4,2,3,2
4,4,2,32,1,4,60,30,2,1,26,1,2,1,1,3,60,40,55,3,2,5,5,2,3,4,2,2,3,4,2,3,4,2,2,4,3,3,2,3,3,3,2,2,3,3,4,2,4,3,2,3,3,2,3,3,2,2,2,2,3,2,4,3,5,4,4,4,5,4,4,5,3,4,7,4,5,5,3,6,3,2,3,3,4,3,3,3,4,2,4,2,4,3,4,2,5,1,3,3,2,3,6,3,4,4,5,4,5,5,4,4,3,4,5,4
4,4,2,52,1,3,100,0,1,1,25,1,1,1,15,3,30,29,31,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,5,5,5,2,2,3,3,3,1,2,2,2,3,5,5,5,5,5,5,5,4,1,0,0,1,1,1,1,1,1,6,6,6,6,6,6,5,6,6,6,6,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,1,2,2,2,1,1,1,2,2,2
4,4,2,49,1, ,100,100,0,1,20,1,49,9,238,4,29,45,52,4,4,5,4,3,4,5,4,3,4,5,4,4,5,4,3,4,5,5,4,3,4,5,5,4,4,5,5,4,4,3,4,3,5,3,2,2,3,2,3,2,2,3,5,4,3,4,5,5,4,4,3,8,5,4,9,9,1,9,9,8,1,1,5,5,1,5,5,0,5,5,0,4,4,3,5,4,4,3,3,4,4,6,5,5,4,4,6,6,4,5,6,6,5,4,5,6
4,4,2,18,1,6,20,20,1,1,18,1,1,1,1,2,91,98,92,2,3,2,5,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,2,1,2,1,2,2,2,1,1,5,5,6,6,5,5,5,6,6,6,7,6,8,9,8,8,7,8,5,4,5,6,5,6,5,5,4,5,6,5,4,5,5,5,6,6,5,5,4,6,7,6,7,6,6,6,7,7,6,6,7,6,7,6
4,4,2,61,1,3,100,90,0,1,21,1,1,2,9,5,94,90,99,5,4,3,5,4,5,4,5,4,3,5,4,5,4,3,5,4,5,5,4,5,3,5,5,4,3,5,4,3,4,5,4,5,4,1,2,1,2,1,1,2,1,2,6,5,4,5,6,6,5,6,5,8,7,6,9,8,7,9,8,9,1,2,3,2,1,2,3,1,2,3,2,1,3,3,1,2,3,2,1,2,3,2,3,4,3,4,7,6,5,6,7,6,7,6,5,7
4,4,2,25,1,3,80,90,1,1,18,3,3,3, ,4,41,64,59,3,4,3,1,2,5,2,3,4,2,4,4,3,3,4,4,1,4,3,4,5,3,2,4,2,4,4,1,5,4,3,3,3,2,2,3,3,4,2,2,2,1,2,5,1,2,6,2,1,1,2,3,8,7,6,2,3,5,3,2,4,0,6,0,1,6,5,1,0,6,0,6,0,0,0,0,2,0,0,5,0,0,1,6,1,6,3,2,2,7,1,2,7,7,7,2,7
4,4,2,34,2, , , ,6,1,17,1,2,0, ,3,0,0,0,3,4,4,4,4,3,4,5,5,5,5,4,4,3,5,3,4,3,4,5,1,4,4,4,4,4,5,4,5,5,5,5,4,5,2,1,3,1,2,1,2,2,3,3,4,4,4,3,4,3,5,3,1,1,2,7,7,2,2,3,2,1,1,5,2,0,1,2,0,2,2,1,2,2,0,3,2,0,2,1,1,2,6,3,3,6,2,2,4,3,2,2,1,2,1,3,2
4,4,2,23,1,5,70,70,2,1,23,3,2,2,16,4,81,62,75,4,3,4,3,5,4,3,5,4,2,4,5,4,2,3,5,4,3,5,2,4,3,5,4,3,5,4,3,5,4,2,3,5,4,1,2,1,3,2,2,4,1,2,5,3,4,6,5,5,3,4,6,6,4,7,8,6,7,7,5,7,4,2,4,3,5,4,6,5,2,4,3,6,3,4,4,2,5,4,6,3,5,6,4,6,5,4,7,5,7,6,4,6,3,5,7,4
4,4,2,28,1,7,90,80,1,1,28,1,1,1,1,3,60,46,69,4,3,5,4,2,4,3,4, ,4,3,1,2,3,4,3,5,4,4,3,4,5,4,4,3,4,5,4,2,3,4,3,4,4,2,1,2,2,3,2,1,1,2,5,4,6,6,5,4,4,5,6,6,4,6,6,8,5,6,7,8,5,3,4,4,5,3,5,4,3,4,5,4,3,5,4,3,5,6,5,3,4,5,6,4,5,6,6,4,5,7,5,6,4,5,7,7
4,4,2,30,1,1,50,0,6,1,20,1,4,3,4,3,0,0,0,1,4,2,5,4,5,1,1,1,1,1,1,4,1,4,3,2,1,1,4,2,3,1,4,3,4,3,5,2,3,3,1,1,3,1,2,1,3,1,1,1,1,1,2,4,5,1,4,5,2,3,6,2,0,0,7,8,4,8,9,5,6,1,6,6,0,5,3,1,2,0,1,0,1,0,5,2,1,1,4,2,1,7,2,1,1,1,1,7,2,1,2,2,2,2,1,2
4,4,2,60,1,6,50,40,1,1,60,1,1,1,8,4,66,42,79,4,5,3,4,3,3,4,5,3,4,3,5,3,5,4,4,5,3,4,3,5,5,3,3,5,4,4,3,5,5,4,5,4,3,2,1,2, ,1,1,1,2,2,4,6,5,5,4,6,4,5,4,6,4,7,7,6,9,7,5,6,5,3,4,6,5,5,3,4,6,5,5,3,4,4,5,3,4,6,5,3,3,6,4,5,7,5,4,6,5,4,6,6,4,5,7,6
4,4,2,27,1,5,100,0,3,1,19,1,2,2,5,4,10,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,4,4,4,4,4,4,4,4,1,1,2,5,2,5,2,2,2,6,6,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,3,3,6,6,7,7,1,4,4,7,4,7,7,1,7,7,4,4,7
4,4,2,36,1,2,70,0,3,1,19,1,9,1,8,4,20,0,1,3,4,4,4,4,4,4,4,5,5,5,3,3,3,4,4,3,3,3,4,4,5,5,4,5,5,5,5,5,4,5,5,2,4,2,1,3,1,2,2,1,1,2,3,2,2,2,1,2,2,4,1,1,0,0,5,6,2,6,5,6,0,1,5,3,1,5,0,0,1,0,1,1,0,0,5,0,0,2,1,0,5,7,5,5,6,3,5,6,6,5,5,4,3,2,3,4
4,4,2,32,1,3,100,0,3,1,19,1,1,1,10,5,10,0,1,5,5,5,5,5,5,5,5,5,5,4,3,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,4,1,2,1,3,2,3,2,1,1,1,2,1,1,1,1,1,0,0,1,1,9,1,1,1,1,5,3,4,5,6,3,4,2,5,3,2,5,5,4,5,5,4,5,6,4,5,4,2,6,4,4,5,4,5,3,4,4,2,4,5
4,4,2,33,1,3,50,40,1,1,28,3,1,1,1,4,52,64,57,3,4,3,4,3,3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,2,3, ,3,4,3,4,4,3,4,3,3,4,4,2,1,2,1,2,2,3,2,3,4,5,4,3,4,4,5,4,4,5,6,4,4,3,4,5,6,5,3,4,3,2,3,2,3,3,4,3,2,2,3,4,4,3,3,2,3,4,3,5,4,4,5,4,5,6,5,4,5,5,4,5,4,4
4,4,2,18,1,6,70,70,17,1,15,3,12,14,10,3,73,60,86,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3,2,3,4,4,4,2,4,3,1,2,4,3,2,2,4,3,2,3,1,4,2,2,3,4,2,2,4,3,5,3,2,5,3,6,2,6,4,7,3,5,3,7,5,5,2,4,1,3,0,5,2,5,3,1,4,3,6,2,5,2,4,3,5,2,3,6,4,2,5,3,6,4,2,5,3,6,4,2,4
4,4,2,29,1,2,100,100,1,1,29,1,2,2,2,4,10,10,9,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,3,3,3,3,4,2,4,4,2,4,4,3,4,1,0,0,2,2,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,4,4,4,5,5,4,5,4,3,5,4,4
4,4,2,42,1, ,100,0,50,1,14,1,50,1,20,3,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,8,8,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,2,46,1, ,100,0,1,2, , ,0,0,0,4,81,70,70,3,2,4,2,4,2,2,3,2,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,2,3,3,2,2,3,3,3,2,3,1,2,2,2,3,2,3,2,3,4,3,4,3,4,5,4,5,5,0,0,0,1,4,6,2,3,2,4,2,4,3,2,4,3,4,3,2,4,3,3,3,4,3,2,4,3,4,3,5,4,5,4,5,6,7,6,6,6,6,5,6,6,5
4,4,2,72,2, , , ,28,1,14,1,33,2,2,4,2,0,0,5,5,5,5,5,5,4,5,4,4,5,1,3,1,5,4,5,5,5,5,1,5,3,5,4,5,5,5,5,5,5,5,2,4,1,1,3,2,1,1,1,1,1,2, ,2,1,2,1,2,1,1,2,8,8,9,9,1,5,5,6,6,0,4,6,0,5,6,0,5,6,3,4,6,0,4,6,3,5,6,3,5,7,5,6,6,5,2,5,6,5,2,5,1,7,7,4
4,4,2,27,1,1,80,20,3,1,19,1,3,3,4,5,29,5,46,4,3,5,4,3,4,4,3,4,5,4,3,4,5,4,3,4,4,3,3,4,4,3,4,3,4,5,4,3,4,5,4,2,5,4,3,4,3,2,1,1,1,2,6,5,1,1,6,6,5,5,5,8,1,8,2,9,4,6,5,2,1,4,5,4,6,6,1,4,5,2,5,0,3,6,0,4,4,6,6,1,0,1,1,6,5,7,1,5,3,1,3,3,1,3,2,1
4,4,2,29,1,3,100,0,6,1,19,1,2,1,0,5,10,0,2,1,1,1,1,1,1,1,1,1,1,1,5,4,3,4,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,4,4,3,3,4,4,5,3,4,5,4,3,4,4,1,1,1,5,2,7,7,7,6,5,3,3,4,4,5,4,3,4,3,2,4,3,4,4,1,6,0,1,0,5,4,6,6,4,6,5,4,4,6,4,4,3,4,6,5
4,4,2,51,1,2,70,0,24,1,8,1,39,11,15,4,28,5,9,3,3,5,5,5,5,5,5,5,5,5,1,3,1,4,1,3,4,4,5,2,5,5,4,5,5,5,5,5,5,5,5,1,3,4,1,4,1,3,1,2,1,4,3,3, ,1,1,2,3,2,2,7,6,7,6,6,5,6,5,5,3,3,6,6,4,5,2,2,4,1,1,5,5,1,6,4,4,2,4,3,5,6,3,2,4,4,3,5,4,4,3,5,5,3,5,3
4,4,2, ,1,3,100,10,2,1,21,1,5,1,5,5,19,15,11,5,4,5,1,2,4,3,5,1,5,4,4,3,2,2,5,2,2,1,5,5,3,2,3,2,4,5,3,3,4,1,4,1,3,3,2,2,3,1,3,2,2,3,2,6,1,6,6,2,3,2,1,3,1,5,8,3,8,7,9,7,0,4,0,6,6,4,3,0,4,0,6,3,4,0,2,0,1,6,2,2,2,7,5,6,5,5,2,2,5,5,6,3,1,4,4,3
4,4,2,42,1,4,80,50,2,1,23,1,2,2,12,4,70,81,59,3,4,3,2,4,3,4,3,4,3,4,2,3,4,3,5,4,3,4,3,4,3,4,4,3,2,3,4,3,2,4,3,2,3,3,2,3,2,3,2,3,2,3,4,5,4,5,3,5,4,5,4,4,6,5,6,5,7,7,6,5,4,5,3,4,5,4,3,4,5,4,3,4,3,4,3,5,4,3,5,4,3,5,4,6,5,4,5,6,4,3,5,5,6,4,5,3
4,4,2,31,1,4,50,60,4,1,31,3,2,1,3,4,69,87,76,3,4,2,5,3,4,4,5,2,3,5,4,3,2,4,5,3,2,4,5,3,2,4,2,1,3,5,4,2,3,5,2,1,4,3,1,2,1,4,2,1,3,2,3,2,4,6,5,4,6,3,2,5,2,4,5,7,3,5,7,6,3,2,4,6,5,3,2,4,5,2,3,6,4,2,4,5,2,3,6,4,2,4,3,6,3,6,5,7,6,3,4,5,6,3,4,7
4,4,2,6,2, , , ,1,1,1,3,2,5,0,4,2,0,6,3,5,3,3,3,5,2,4,2,4,4,5,3,3,5,4,5,2,1,5,4,1,4,2,1,5,1,1,2,1,5,1,5,1,2,3,4,3,3,3,2,4,2,1,1,4,5,3,5,4,4,3,1,2,5,9,8,9,5,5,1,3,4,5,1,0,1,3,4,1,4,5,2,5,1,5,4,5,4,4,0,2,1,1,6,1,5,5,4,5,6,2,6,5,6,5,5
4,4,2,29,1,6,100,0,12,1,16,1,6,0,72,5,10,1,0,4,4,4, ,4,5,5,5,5,5,5,2,2,2,5,5,2,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,1,5,2,3,4,2,2,2,4,2,4,1,1,1,1,1,1,1,3,1,1,0,3,9,5,5,2,2,2,0,3,6,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,0,0,3,5,1,1,7,7,1,1,1,1,1,7,7,4,7,1
4,4,2, ,1,7,70,60,7,1,17,3,14,14,16,3,80,61,89,2,4,3,1,3,2,4,3,2,5,3,1,2,3,5,2,3,5,4,2,3,2,3,2,3,4,2,2,4,3,5,4,2,3,2,3,1,2,4,3,1,3,3,2,3,4,1,3,3,4,2,6,2,5,3,5,7,4,5,8,5,3,2,2,5,4,1,2,3,4,1,5,3,4,2,2,3,6,1,3,4,2,3,6,5,2,4,4,5,6,3,6,3,5,4,2,4
4,4,2,24,2, , , ,1,1,18,1,7,7,6,2,23,43,19,1,4,4,2,2,5,1,1,2,2,3,5,1,3,1,1,4,3,2,2,1,4,3,5,5,3,2,2,2,1,1,3,2,5,2,1,3,4,2,2,2,4,4,1,4,3,3,6,3,2,5,1,4,0,4,8,3,5,3,4,2,1,4,3,2,0,0,5,2,2,1,4,3,6,6,2,1,0,5,3,3,1,5,4,2,2,6,3,1,2,7,7,1,1,4,2,6
4,4,2,25,1,4,60,70,3,1,18,1,0,0,0,3,16,36,38,2,2,1,3,5,4,5,3,2,3,4,5,3,3,2,3,4,2,3,5,4,5,3,3,1,3,1,3,5,3,4,3,3,4,2,1,2,1,2,4,1,3,1,3,1,3,4,4,5,5,3,5,2,6,4,1,6,4,7,3,7,2,5,2,4,2,3,5,2,0,2,4,2,4,1,6,3,4,5,0,2,3,5,5,6,3,3,5,5,3,3,3,5,3,6,3,4
4,4,2,28,2, , , ,3,2, ,1,0,0,0,4,91,79,68,4,5,3,4,2,3,5,3,4,2,3,5,5,3,4,2,3,5,4,5,4,2,3,3,5,4,2,4,2,3,5,5,3,2,3,4,2,4,3,3,4,2,3,4,6,5,3,4,6,4,5,3,6,3,5,6,7,5,6,8,6,4,5,3,6,5,3,4,4,6,5,3,4,6,5,4,6,5,2,3,5,4,5,7,6,4,5,5,7,6,4,5,6,7,4,5,7
4,4,2,30,1,2,100,0,0,1,24,1,0,7,9,3,77,64,74,5,4,4,4,4,5,4,5,3,4,5,4,4,5,5,4,4,4,4,5,4,4,5, , , , ,4,4,5,4,4,4,4,1,2,1,2,1,1,2,1,1,4,5,4,4,5,4,4,5,5,6,7,6,9,5,7,7,7,7,5,4,3,4,5,2,1,5,6,4,3,5,5,5,1,2,2,1,2,2,1,5,6,5,5,5,5,6,7,5,4,5,3,5,5,6
4,4,2,46,1,3,100,0,5,1,20,1,9,1,12,3,13,0,20,1,2,1,1,1,2,2,2,1,1,1,5,3,4,1,1,1,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,4,1,2,1,2,1,3,5,4,4,3,5,3,3,4,3,1,0,2,5,1,8,2,4,3,2,0,3,5,0,5,4,0,4,4,0,3,5,3,4,4,1,1,5,0,5,6,2,1,6,2,1,6,1,6,1,3,5,2,4,7
4,4,2,69,1,1,100,0,9,1,16,1,5,0,0,4,28,17,28,4,4,4,5,5,5,5,5,5,5,5,3,3,2,5,5,4,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,3,5,1,2,3,2,2,2,2,1,2,5,4,5,3,5,4,5,5,4,1,3,4,2,1,7,1,1,1,5,4,5,5,1,4,5,5,4,4,5,5,5,5,4,5,4,1,4,5,5,4,3,3,4,5,3,6,3,2,3,4,5,4,3,3
4,4,2,25,1,3,30,70,30,1,18,3,6,5,21,4,19,22,18,3,5,4,1,4,3,2,3,4,4,4,4,3,3,2,4,4,4,4,3,4,4,4,4,2,4,4,4,4,3,4,2,4,4,2,3,1,3,2,4,3,3,3,2,5,4,4,3,4,5,4,4,5,7,6,7,7,7,7,7,8,4,5,6,5,3,5,5,4,5,4,5,5,4,5,5,4,5,4,6,5,6,6,2,7,1,1,2,7,2,7,2,7,2,1,3,2
4,4,2,25,1,3,90,50,6,1,16,1,2,1,0,3,56,27,52,3,4,2,4,2,4,3,4,2,4,3,4,3,4,3,2,4,3,3,4,3,4,3,3,4,3,4,3,4,2,4,3,4,3,4,2,3,4,2,4,2,4,3,3,4,3,4, ,3,4,3,2,2,2,2,4,4,4,4,4,6,2,2,3,5,3,2,3,3,6,3,3,5,3,3,2,5,3,2,4,1,1,5,4,3,3,4,4,3,4,4,3,4,4,3,4,3
4,4,2,51,1,3,100,0,12,1,51,1,19,0,33,4,8,3,6,2,2,4,4,5,5,5,5,4,4,5,1,1,1,5,5,4,5,5,4,4,5,5,5,4,5,5,5,4,5,4,5,4,4,4,2,4,1,4,2,4,3,4,5,6,6,5,6,5,6,6,5,1,8,8,9,9,1,8,6,7,6,0,6,6,0,0,6,0,0,6,0,5,6,0,2,4,1,6,6,0,3,7,1,1,7,7,1,7,1,1,1,1,1,1,6,7
4,4,2,24,1,2,90,10,6,1,15,1,24,2,27,5,5,0,0,4,3,3,4,4,3,3,4,4,3,4,3,3,4,3,3,4,3,4,5,3,3,3,4,3,3,2,3,4,3,3,3,1,3,2,1,4,2,1,1,1,3,4,4,3,4,4,3,3,2,3,3,3,6,2,9,9,1,3,2,2,1,0,3,2,6,1,1,0,5,4,5,4,3,0,5,5,4,3,3,1,5,4,5,4,4,4,3,5,4,4,4,3,4,4,5,4
4,4,2,28,1,2,90,50,6,1,20,3,4,2,27,5,7,5,15,3,1,2,2,3,1,2,1,3,2,2,1,2,2,3,1,2,1,3,3,1,2,2,2,2,1,3,2,1,1,3,2,2,3,1,2,2,3,1,1,1,2,1,5,6,4,4,6,5,4,5,6,4,2,4,7,5,6,7,5,6,5,6,4,4,5,3,4,5,4,6,5,4,6,5,5,4,6,6,3,5,5,6,5,7,6,7,7,6,6,7,5,6,6,5,7,7
4,4,2,31,2, , , ,9,1,20,1,6,1,0,4,38,30,23,3,3,3,3,3,2,2,2,2,2,2,3,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,3,2,2,3,2,3,3,2,1,1,1,1,1,1,1,1,2,2,2,6,6,3,7,6,6,2,2,4,4,0,4,2,0,5,3,0,2,3,0,4,1,4,4,2,0,0,4,1,2,2,2,2,3,2,2,2,5,5,5,6,2
4,4,2,29,1,1,100,0,3,1,18,1,1,0,12,5,31,11,10,3,4,3,2,2,1,1,1,1,1,1,3,3,4,1,1,3,4,4,1,3,2,3,3,3,1,1,1,2,1,1,1,3,4,2,2,3,2,1,3,2,3,3,3,3,2,2,3,3,2,3,1,1,0,0,7,8,5,5,5,5,2,0,3,2,0,5,1,0,3,2,0,3,1,0,4,1,2,1,1,1,6,4,2,6,6,6,2,4,3,7,2,4,6,4,6,4
4,4,2,35,1,4,90,90,8,1,18,3,9,4,6,4,87,95,95,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,5,6,6,5,6,6,5,6,6,7,8,6,8,8,8,8,7,5,5,6,6,5,5,6,6,5,6,6,5,6,5,6,5,6,6,5,5,5,6,6,7,7,6,7,6,7,7,5,6,6,7,6,5,7
4,4,2,34,1, ,90,80,9,1,20,1,2, ,57,5,5,3,3,4,3,3,3,4,3,3,2,3,4,3,4,3,4,3,3,2,3,4,3,3,4,3,2,4,1,4,3,2,4,2,4,3,4,2,1,2,1,2,2,2,2,1,2,5,4,4,3,5,4,3,4,5,3,5,8,5,2,7,3,7,4,3,5,4,6,3,4,5,3,2,4,5,0,4,4,1,3,0,5,4,2,5,3,5,6,2,4,3,5,4,6,5,4,6,4,3
4,4,2,30,1,5,50,40,1,1,23,1,1,1,1,5,70,49,66,5,3,3,4,5,4,5,4,3,4,5,4,5,2,3,4,5,4,5,4,3,4,3,5,3,3,5,5,3,4,3,5,3,4,1,1,2,1,2,3,1,2,2,6,4,4,5,6,6,4,3,4,5,4,3,7,5,5,7,4,5,4,5,6,5,3,4,5,6,3,2,3,6,5,4,6,2,3,6,4,4,4,7,5,5,7,4,7,4,4,7,6,7,3,4,6,5
4,4,2,29,1,3,100,0,0,1,26,1,0,0,0,4,20,9,20,4,3,4,3,4,3,4,3,3,2,2,3,2,3,2,3, ,3,3,2,2,2,3,4,3,4,3,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,4,3,2,2,2,2,3,3,2,1,0,0,1,1,1,7,6,4,1,5,6,6,0,3,6,0,0,2,0,1,0,4,6,4,2,0,4,2,0,6,5,7,7,7,2,1,3,4,4,3,5,4,4,4
4,4,2,51,1,4,80,50,2,1,18,3,2,2,2,4,64,56,50,3,2,3,4,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,4,3,2,1,2,2,1,2,1,2,1,4,3,4,3,4,4,3,4,3,2,1,2,3,2,3,4,3,4,3,2,1,2,1,2,1,3,2,3,2,3,2,3,3,2,3,2,3,2,3,4,3,4,3,4,4,5,6,5,4,4,5,5,5,4
4,4,2,28,1,3,50,40,2,1,28,1,2,1,2,4,92,70,82,3,4,3,5,4,5,3,4,5,2,3,4,4,3,5,4,5,3,4,2,3,5,4,3,4,2,3,4,5,3,4,3,4,3,2,3,2,3,4,3,4,2,3,5,4,5,3,4,3,5,4,5,5,4,6,5,8,6,5,8,6,3,5,4,2,3,4,3,3,5,4,6,5,2,4,2,5,3,4,5,2,3,4,6,5,6,4,5,6,4,5,6,4,7,5,6,4
4,4,2,47,1,3,90,10,3,1,26,1,0,0,10,4,20,0,0,4,4,4,5,4,1,4,2,1,5,5,1,2,2,4,4,2,2,4,4,2,4,4,3,3,5,4,5,2,5,5,5,1,3,3,2,3,1,2,2,2,2,2,2,2,2,5,2,2,2,2,2,0,0,0,2,1,9,2,2,1,3,5,5,6,5,4,6,4,4,6,3,5,6,4,6,4,3,4,6,6,6,7,2,2,6,2,2,7,2,6,2,2,5,3,3,6
4,4,2,35,1,5,90,80,2,2, ,1,10,1,1,5,84,89,80,1,2,1,3,2,1,1,2,3,2, ,2,1,2,1,2,1,2,1,2,2, ,1,2,2,1,1,1,1,2,3,2,1,1,2,2,1,2,1,1,2,1,3,5,6,5,4,5,6,5,5,4,8,6,7,8,7,9,9,6,8,4,5,6,5,4,5,3,5,6,6,6,4,5,6,6,4,5,6,5,4,5,6,7,5,6,6,7,5,7,6,5,6,7,6,5,6
4,4,2,24,1,6,50,60,5,1,23, ,20,35,45,4,91,98,98,3,5,4,4,4,5,3,4,5,4,4,3,4,3,1,4,3,2,3,3,3,3,3,3,1,4,3,4,4,3,3,4,3,1,1,4,3,3,3,4,3,4,3,3,5,2,4,4,6,6,4,3,4,1,4,8,5,9,5,9,4,5,4,4,3,6,3,6,4,3,5,6,4,2,3,5,0,4,3,4,5,4,5,5,5,1,3,4,5,1,4,4,4,6,5,7,3
